event_id,user_id,session_id,event_type,event_time,movie_id,duration_ms,success
3977,u_0339,s_00816,view_movie_card,2026-08-02 18:34:27,m_0496,,
3978,u_0339,s_00816,view_movie_card,2026-08-02 18:34:41,m_0437,,
3979,u_0409,s_00817,session_start,2026-08-20 17:19:00,,,
3980,u_0409,s_00817,search,2026-08-20 17:19:10,,,
3981,u_0409,s_00817,api_request,2026-08-20 17:19:15,,5074,1
3982,u_0409,s_00817,random_pick,2026-08-20 17:19:16,,,
3983,u_0409,s_00817,view_movie_card,2026-08-20 17:19:21,m_0174,,
3984,u_0409,s_00817,view_movie_card,2026-08-20 17:19:37,m_0172,,
3985,u_0409,s_00817,view_movie_card,2026-08-20 17:19:33,m_0072,,
3986,u_0409,s_00817,add_favorite,2026-08-20 17:19:39,m_0072,,
3987,u_0409,s_00817,view_movie_card,2026-08-20 17:19:39,m_0121,,
3988,u_0625,s_00818,session_start,2026-08-26 18:57:00,,,
3989,u_0625,s_00818,search,2026-08-26 18:57:14,,,
3990,u_0625,s_00818,api_request,2026-08-26 18:57:14,,879,1
3991,u_0083,s_00819,session_start,2026-08-20 20:39:00,,,
3992,u_0083,s_00819,search,2026-08-20 20:39:09,,,
3993,u_0083,s_00819,api_request,2026-08-20 20:39:10,,641,1
3994,u_0083,s_00819,random_pick,2026-08-20 20:39:13,,,
3995,u_0083,s_00819,view_movie_card,2026-08-20 20:39:28,m_0245,,
3996,u_0083,s_00819,view_movie_card,2026-08-20 20:39:34,m_0011,,
3997,u_0831,s_00820,session_start,2026-08-01 21:50:00,,,
3998,u_0831,s_00820,search,2026-08-01 21:50:11,,,
3999,u_0831,s_00820,api_request,2026-08-01 21:50:14,,448,1
4000,u_0831,s_00820,view_movie_card,2026-08-01 21:50:23,m_0221,,
4001,u_0449,s_00821,session_start,2026-08-18 11:07:00,,,
4002,u_0449,s_00821,search,2026-08-18 11:07:11,,,
4003,u_0449,s_00821,api_request,2026-08-18 11:07:14,,3110,1
4004,u_0449,s_00821,random_pick,2026-08-18 11:07:19,,,
4005,u_0449,s_00821,view_movie_card,2026-08-18 11:07:19,m_0117,,
4006,u_0813,s_00822,session_start,2026-08-25 23:51:00,,,
4007,u_0813,s_00822,search,2026-08-25 23:51:02,,,
4008,u_0813,s_00822,api_request,2026-08-25 23:51:02,,2347,1
4009,u_0450,s_00823,session_start,2026-08-03 09:08:00,,,
4010,u_0450,s_00823,search,2026-08-03 09:08:02,,,
4011,u_0450,s_00823,api_request,2026-08-03 09:08:04,,2300,1
4012,u_0491,s_00824,session_start,2026-08-05 18:25:00,,,
4013,u_0491,s_00824,search,2026-08-05 18:25:12,,,
4014,u_0491,s_00824,api_request,2026-08-05 18:25:12,,4753,1
4015,u_0491,s_00824,view_movie_card,2026-08-05 18:25:24,m_0228,,
4016,u_0491,s_00824,view_movie_card,2026-08-05 18:25:44,m_0400,,
4017,u_0491,s_00824,view_movie_card,2026-08-05 18:25:48,m_0270,,
4018,u_0516,s_00825,session_start,2026-08-11 20:34:00,,,
4019,u_0516,s_00825,search,2026-08-11 20:34:07,,,
4020,u_0516,s_00825,api_request,2026-08-11 20:34:10,,4283,1
4021,u_0516,s_00825,random_pick,2026-08-11 20:34:15,,,
4022,u_0516,s_00825,view_movie_card,2026-08-11 20:34:22,m_0157,,
4023,u_0743,s_00826,session_start,2026-08-07 10:23:00,,,
4024,u_0743,s_00826,search,2026-08-07 10:23:04,,,
4025,u_0743,s_00826,api_request,2026-08-07 10:23:04,,3906,1
4026,u_0743,s_00826,random_pick,2026-08-07 10:23:08,,,
4027,u_0743,s_00826,view_movie_card,2026-08-07 10:23:10,m_0139,,
4028,u_0743,s_00826,view_movie_card,2026-08-07 10:23:38,m_0154,,
4029,u_0876,s_00827,session_start,2026-08-03 09:17:00,,,
4030,u_0876,s_00827,search,2026-08-03 09:17:09,,,
4031,u_0876,s_00827,api_request,2026-08-03 09:17:09,,3451,1
4032,u_0876,s_00827,view_movie_card,2026-08-03 09:17:27,m_0273,,
4033,u_0876,s_00827,add_favorite,2026-08-03 09:17:32,m_0273,,
4034,u_0357,s_00828,session_start,2026-08-02 17:48:00,,,
4035,u_0345,s_00829,session_start,2026-08-30 18:48:00,,,
4036,u_0772,s_00830,session_start,2026-08-30 13:51:00,,,
4037,u_0772,s_00830,search,2026-08-30 13:51:14,,,
4038,u_0772,s_00830,api_request,2026-08-30 13:51:14,,3855,1
4039,u_0754,s_00831,session_start,2026-08-26 20:59:00,,,
4040,u_0754,s_00831,search,2026-08-26 20:59:14,,,
4041,u_0754,s_00831,api_request,2026-08-26 20:59:15,,2654,1
4042,u_0587,s_00832,session_start,2026-08-18 16:27:00,,,
4043,u_0587,s_00832,search,2026-08-18 16:27:14,,,
4044,u_0587,s_00832,api_request,2026-08-18 16:27:18,,3423,1
4045,u_0587,s_00832,random_pick,2026-08-18 16:27:19,,,
4046,u_0587,s_00832,view_movie_card,2026-08-18 16:27:31,m_0410,,
4047,u_0587,s_00832,view_movie_card,2026-08-18 16:27:44,m_0044,,
4048,u_0587,s_00832,view_movie_card,2026-08-18 16:28:00,m_0173,,
4049,u_0587,s_00832,view_movie_card,2026-08-18 16:27:42,m_0316,,
4050,u_0587,s_00832,view_movie_card,2026-08-18 16:28:23,m_0338,,
4051,u_0623,s_00833,session_start,2026-08-21 21:49:00,,,
4052,u_0623,s_00833,search,2026-08-21 21:49:06,,,
4053,u_0623,s_00833,api_request,2026-08-21 21:49:10,,2466,1
4054,u_0451,s_00834,session_start,2026-08-15 16:01:00,,,
4055,u_0451,s_00834,search,2026-08-15 16:01:02,,,
4056,u_0451,s_00834,api_request,2026-08-15 16:01:05,,4859,1
4057,u_0451,s_00834,view_movie_card,2026-08-15 16:01:18,m_0460,,
4058,u_0185,s_00835,session_start,2026-08-11 10:28:00,,,
4059,u_0185,s_00835,search,2026-08-11 10:28:14,,,
4060,u_0185,s_00835,api_request,2026-08-11 10:28:16,,4354,1
4061,u_0185,s_00835,random_pick,2026-08-11 10:28:21,,,
4062,u_0185,s_00835,view_movie_card,2026-08-11 10:28:22,m_0120,,
4063,u_0185,s_00835,add_favorite,2026-08-11 10:28:23,m_0120,,
4064,u_0185,s_00835,view_movie_card,2026-08-11 10:28:36,m_0351,,
4065,u_0043,s_00836,session_start,2026-08-15 18:20:00,,,
4066,u_0043,s_00836,search,2026-08-15 18:20:05,,,
4067,u_0043,s_00836,api_request,2026-08-15 18:20:05,,2422,1
4068,u_0879,s_00837,session_start,2026-08-01 19:54:00,,,
4069,u_0879,s_00837,search,2026-08-01 19:54:10,,,
4070,u_0879,s_00837,api_request,2026-08-01 19:54:10,,3164,1
4071,u_0879,s_00837,random_pick,2026-08-01 19:54:11,,,
4072,u_0879,s_00837,view_movie_card,2026-08-01 19:54:22,m_0105,,
4073,u_0879,s_00837,view_movie_card,2026-08-01 19:54:42,m_0425,,
4074,u_0437,s_00838,session_start,2026-08-14 10:41:00,,,
4075,u_0437,s_00838,search,2026-08-14 10:41:04,,,
4076,u_0437,s_00838,api_request,2026-08-14 10:41:04,,3251,1
4077,u_0437,s_00838,view_movie_card,2026-08-14 10:41:24,m_0483,,
4078,u_0437,s_00838,view_movie_card,2026-08-14 10:41:14,m_0083,,
4079,u_0606,s_00839,session_start,2026-08-10 23:09:00,,,
4080,u_0606,s_00839,search,2026-08-10 23:09:11,,,
4081,u_0606,s_00839,api_request,2026-08-10 23:09:12,,4484,1
4082,u_0606,s_00839,view_movie_card,2026-08-10 23:09:28,m_0482,,
4083,u_0606,s_00839,add_favorite,2026-08-10 23:09:29,m_0482,,
4084,u_0606,s_00839,view_movie_card,2026-08-10 23:09:30,m_0196,,
4085,u_0606,s_00839,view_movie_card,2026-08-10 23:09:33,m_0490,,
4086,u_0606,s_00839,add_favorite,2026-08-10 23:09:37,m_0490,,
4087,u_0646,s_00840,session_start,2026-08-19 17:36:00,,,
4088,u_0646,s_00840,search,2026-08-19 17:36:08,,,
4089,u_0646,s_00840,api_request,2026-08-19 17:36:12,,4623,1
4090,u_0538,s_00841,session_start,2026-08-20 16:42:00,,,
4091,u_0538,s_00841,search,2026-08-20 16:42:07,,,
4092,u_0538,s_00841,api_request,2026-08-20 16:42:09,,5012,1
4093,u_0538,s_00841,random_pick,2026-08-20 16:42:12,,,
4094,u_0538,s_00841,view_movie_card,2026-08-20 16:42:21,m_0234,,
4095,u_0456,s_00842,session_start,2026-08-04 20:15:00,,,
4096,u_0456,s_00842,search,2026-08-04 20:15:08,,,
4097,u_0456,s_00842,api_request,2026-08-04 20:15:11,,4891,1
4098,u_0456,s_00842,view_movie_card,2026-08-04 20:15:23,m_0230,,
4099,u_0456,s_00842,view_movie_card,2026-08-04 20:15:35,m_0292,,
4100,u_0456,s_00842,view_movie_card,2026-08-04 20:15:38,m_0474,,
4101,u_0456,s_00842,view_movie_card,2026-08-04 20:16:23,m_0346,,
4102,u_0815,s_00843,session_start,2026-08-05 18:16:00,,,
4103,u_0815,s_00843,search,2026-08-05 18:16:07,,,
4104,u_0815,s_00843,api_request,2026-08-05 18:16:08,,3749,1
4105,u_0815,s_00843,view_movie_card,2026-08-05 18:16:19,m_0461,,
4106,u_0815,s_00843,add_favorite,2026-08-05 18:16:27,m_0461,,
4107,u_0429,s_00844,session_start,2026-08-01 11:07:00,,,
4108,u_0429,s_00844,search,2026-08-01 11:07:10,,,
4109,u_0429,s_00844,api_request,2026-08-01 11:07:14,,1335,1
4110,u_0707,s_00845,session_start,2026-08-27 15:01:00,,,
4111,u_0707,s_00845,search,2026-08-27 15:01:03,,,
4112,u_0707,s_00845,api_request,2026-08-27 15:01:04,,4636,1
4113,u_0131,s_00846,session_start,2026-08-29 15:22:00,,,
4114,u_0131,s_00846,search,2026-08-29 15:22:10,,,
4115,u_0131,s_00846,api_request,2026-08-29 15:22:12,,1275,1
4116,u_0131,s_00846,random_pick,2026-08-29 15:22:17,,,
4117,u_0131,s_00846,view_movie_card,2026-08-29 15:22:20,m_0370,,
4118,u_0131,s_00846,add_favorite,2026-08-29 15:22:26,m_0370,,
4119,u_0131,s_00846,view_movie_card,2026-08-29 15:22:50,m_0467,,
4120,u_0131,s_00846,view_movie_card,2026-08-29 15:23:09,m_0380,,
4121,u_0717,s_00847,session_start,2026-08-10 21:30:00,,,
4122,u_0717,s_00847,search,2026-08-10 21:30:04,,,
4123,u_0717,s_00847,api_request,2026-08-10 21:30:09,,4472,1
4124,u_0717,s_00847,view_movie_card,2026-08-10 21:30:25,m_0346,,
4125,u_0717,s_00847,view_movie_card,2026-08-10 21:30:43,m_0165,,
4126,u_0717,s_00847,view_movie_card,2026-08-10 21:30:48,m_0484,,
4127,u_0717,s_00847,view_movie_card,2026-08-10 21:30:57,m_0153,,
4128,u_0538,s_00848,session_start,2026-08-02 18:33:00,,,
4129,u_0538,s_00848,search,2026-08-02 18:33:15,,,
4130,u_0538,s_00848,api_request,2026-08-02 18:33:18,,3446,1
4131,u_0538,s_00848,random_pick,2026-08-02 18:33:20,,,
4132,u_0538,s_00848,view_movie_card,2026-08-02 18:33:36,m_0266,,
4133,u_0102,s_00849,session_start,2026-08-29 18:20:00,,,
4134,u_0102,s_00849,search,2026-08-29 18:20:04,,,
4135,u_0102,s_00849,api_request,2026-08-29 18:20:05,,4286,1
4136,u_0102,s_00849,random_pick,2026-08-29 18:20:08,,,
4137,u_0102,s_00849,view_movie_card,2026-08-29 18:20:13,m_0474,,
4138,u_0102,s_00849,view_movie_card,2026-08-29 18:20:31,m_0073,,
4139,u_0102,s_00849,add_favorite,2026-08-29 18:20:34,m_0073,,
4140,u_0102,s_00849,view_movie_card,2026-08-29 18:20:20,m_0307,,
4141,u_0102,s_00849,view_movie_card,2026-08-29 18:20:49,m_0004,,
4142,u_0209,s_00850,session_start,2026-08-27 09:23:00,,,
4143,u_0209,s_00850,search,2026-08-27 09:23:11,,,
4144,u_0209,s_00850,api_request,2026-08-27 09:23:14,,4567,1
4145,u_0209,s_00850,view_movie_card,2026-08-27 09:23:22,m_0228,,
4146,u_0209,s_00850,view_movie_card,2026-08-27 09:23:54,m_0135,,
4147,u_0209,s_00850,add_favorite,2026-08-27 09:23:57,m_0135,,
4148,u_0120,s_00851,session_start,2026-08-09 20:42:00,,,
4149,u_0813,s_00852,session_start,2026-08-26 10:47:00,,,
4150,u_0813,s_00852,search,2026-08-26 10:47:03,,,
4151,u_0813,s_00852,api_request,2026-08-26 10:47:05,,3047,1
4152,u_0813,s_00852,view_movie_card,2026-08-26 10:47:12,m_0362,,
4153,u_0813,s_00852,view_movie_card,2026-08-26 10:47:17,m_0222,,
4154,u_0813,s_00852,add_favorite,2026-08-26 10:47:23,m_0222,,
4155,u_0677,s_00853,session_start,2026-08-07 22:35:00,,,
4156,u_0677,s_00853,search,2026-08-07 22:35:12,,,
4157,u_0677,s_00853,api_request,2026-08-07 22:35:12,,365,1
4158,u_0677,s_00853,view_movie_card,2026-08-07 22:35:24,m_0345,,
4159,u_0677,s_00853,add_favorite,2026-08-07 22:35:32,m_0345,,
4160,u_0677,s_00853,view_movie_card,2026-08-07 22:35:30,m_0249,,
4161,u_0135,s_00854,session_start,2026-08-24 16:18:00,,,
4162,u_0135,s_00854,search,2026-08-24 16:18:03,,,
4163,u_0135,s_00854,api_request,2026-08-24 16:18:07,,2054,1
4164,u_0135,s_00854,view_movie_card,2026-08-24 16:18:18,m_0364,,
4165,u_0135,s_00854,add_favorite,2026-08-24 16:18:25,m_0364,,
4166,u_0390,s_00855,session_start,2026-08-23 13:39:00,,,
4167,u_0390,s_00855,search,2026-08-23 13:39:05,,,
4168,u_0390,s_00855,api_request,2026-08-23 13:39:10,,4645,1
4169,u_0390,s_00855,random_pick,2026-08-23 13:39:12,,,
4170,u_0390,s_00855,view_movie_card,2026-08-23 13:39:24,m_0343,,
4171,u_0613,s_00856,session_start,2026-08-26 19:25:00,,,
4172,u_0613,s_00856,search,2026-08-26 19:25:09,,,
4173,u_0613,s_00856,api_request,2026-08-26 19:25:11,,1220,1
4174,u_0295,s_00857,session_start,2026-08-29 21:48:00,,,
4175,u_0295,s_00857,search,2026-08-29 21:48:09,,,
4176,u_0295,s_00857,api_request,2026-08-29 21:48:11,,3780,1
4177,u_0295,s_00857,random_pick,2026-08-29 21:48:12,,,
4178,u_0295,s_00857,view_movie_card,2026-08-29 21:48:27,m_0357,,
4179,u_0295,s_00857,view_movie_card,2026-08-29 21:48:29,m_0397,,
4180,u_0501,s_00858,session_start,2026-08-27 21:55:00,,,
4181,u_0501,s_00858,search,2026-08-27 21:55:12,,,
4182,u_0501,s_00858,api_request,2026-08-27 21:55:14,,5194,0
4183,u_0501,s_00858,error_shown,2026-08-27 21:55:14,,,
4184,u_0872,s_00859,session_start,2026-08-17 12:56:00,,,
4185,u_0872,s_00859,search,2026-08-17 12:56:02,,,
4186,u_0872,s_00859,api_request,2026-08-17 12:56:06,,2443,1
4187,u_0872,s_00859,view_movie_card,2026-08-17 12:56:24,m_0205,,
4188,u_0872,s_00859,view_movie_card,2026-08-17 12:56:18,m_0138,,
4189,u_0839,s_00860,session_start,2026-08-08 14:40:00,,,
4190,u_0839,s_00860,search,2026-08-08 14:40:09,,,
4191,u_0839,s_00860,api_request,2026-08-08 14:40:12,,1664,1
4192,u_0839,s_00860,random_pick,2026-08-08 14:40:17,,,
4193,u_0839,s_00860,view_movie_card,2026-08-08 14:40:27,m_0067,,
4194,u_0839,s_00860,view_movie_card,2026-08-08 14:40:22,m_0487,,
4195,u_0839,s_00860,view_movie_card,2026-08-08 14:41:03,m_0047,,
4196,u_0786,s_00861,session_start,2026-08-11 23:22:00,,,
4197,u_0786,s_00861,search,2026-08-11 23:22:03,,,
4198,u_0786,s_00861,api_request,2026-08-11 23:22:08,,4724,0
4199,u_0786,s_00861,error_shown,2026-08-11 23:22:08,,,
4200,u_0161,s_00862,session_start,2026-08-12 17:12:00,,,
4201,u_0161,s_00862,search,2026-08-12 17:12:08,,,
4202,u_0161,s_00862,api_request,2026-08-12 17:12:10,,1622,1
4203,u_0567,s_00863,session_start,2026-08-11 15:13:00,,,
4204,u_0567,s_00863,search,2026-08-11 15:13:02,,,
4205,u_0567,s_00863,api_request,2026-08-11 15:13:02,,4613,1
4206,u_0567,s_00863,view_movie_card,2026-08-11 15:13:12,m_0145,,
4207,u_0567,s_00863,view_movie_card,2026-08-11 15:13:26,m_0324,,
4208,u_0768,s_00864,session_start,2026-08-08 09:17:00,,,
4209,u_0768,s_00864,search,2026-08-08 09:17:14,,,
4210,u_0768,s_00864,api_request,2026-08-08 09:17:17,,1374,1
4211,u_0087,s_00865,session_start,2026-08-29 13:55:00,,,
4212,u_0087,s_00865,search,2026-08-29 13:55:10,,,
4213,u_0087,s_00865,api_request,2026-08-29 13:55:15,,3702,1
4214,u_0087,s_00865,view_movie_card,2026-08-29 13:55:24,m_0049,,
4215,u_0087,s_00865,view_movie_card,2026-08-29 13:55:49,m_0100,,
4216,u_0087,s_00865,view_movie_card,2026-08-29 13:55:57,m_0402,,
4217,u_0310,s_00866,session_start,2026-08-17 20:01:00,,,
4218,u_0310,s_00866,search,2026-08-17 20:01:05,,,
4219,u_0310,s_00866,api_request,2026-08-17 20:01:06,,5020,1
4220,u_0310,s_00866,random_pick,2026-08-17 20:01:10,,,
4221,u_0310,s_00866,view_movie_card,2026-08-17 20:01:19,m_0248,,
4222,u_0251,s_00867,session_start,2026-08-23 17:32:00,,,
4223,u_0251,s_00867,search,2026-08-23 17:32:09,,,
4224,u_0251,s_00867,api_request,2026-08-23 17:32:12,,4777,1
4225,u_0251,s_00867,view_movie_card,2026-08-23 17:32:17,m_0204,,
4226,u_0251,s_00867,view_movie_card,2026-08-23 17:32:50,m_0190,,
4227,u_0341,s_00868,session_start,2026-08-04 19:19:00,,,
4228,u_0341,s_00868,search,2026-08-04 19:19:12,,,
4229,u_0341,s_00868,api_request,2026-08-04 19:19:12,,1686,1
4230,u_0341,s_00868,view_movie_card,2026-08-04 19:19:19,m_0073,,
4231,u_0341,s_00868,view_movie_card,2026-08-04 19:19:52,m_0268,,
4232,u_0341,s_00868,view_movie_card,2026-08-04 19:19:48,m_0031,,
4233,u_0341,s_00868,view_movie_card,2026-08-04 19:20:04,m_0211,,
4234,u_0341,s_00868,view_movie_card,2026-08-04 19:20:27,m_0428,,
4235,u_0341,s_00868,add_favorite,2026-08-04 19:20:33,m_0428,,
4236,u_0417,s_00869,session_start,2026-08-23 18:38:00,,,
4237,u_0417,s_00869,search,2026-08-23 18:38:06,,,
4238,u_0417,s_00869,api_request,2026-08-23 18:38:11,,4907,1
4239,u_0668,s_00870,session_start,2026-08-18 16:20:00,,,
4240,u_0668,s_00870,search,2026-08-18 16:20:09,,,
4241,u_0668,s_00870,api_request,2026-08-18 16:20:13,,967,1
4242,u_0385,s_00871,session_start,2026-08-14 20:04:00,,,
4243,u_0385,s_00871,search,2026-08-14 20:04:02,,,
4244,u_0385,s_00871,api_request,2026-08-14 20:04:03,,1295,1
4245,u_0385,s_00871,view_movie_card,2026-08-14 20:04:09,m_0454,,
4246,u_0385,s_00871,view_movie_card,2026-08-14 20:04:23,m_0321,,
4247,u_0896,s_00872,session_start,2026-08-16 11:47:00,,,
4248,u_0896,s_00872,search,2026-08-16 11:47:08,,,
4249,u_0896,s_00872,api_request,2026-08-16 11:47:08,,3867,1
4250,u_0693,s_00873,session_start,2026-08-24 23:56:00,,,
4251,u_0693,s_00873,search,2026-08-24 23:56:07,,,
4252,u_0693,s_00873,api_request,2026-08-24 23:56:12,,4918,1
4253,u_0693,s_00873,view_movie_card,2026-08-24 23:56:23,m_0412,,
4254,u_0620,s_00874,session_start,2026-08-23 14:33:00,,,
4255,u_0620,s_00874,search,2026-08-23 14:33:09,,,
4256,u_0620,s_00874,api_request,2026-08-23 14:33:10,,1408,1
4257,u_0620,s_00874,view_movie_card,2026-08-23 14:33:25,m_0214,,
4258,u_0620,s_00874,add_favorite,2026-08-23 14:33:33,m_0214,,
4259,u_0620,s_00874,view_movie_card,2026-08-23 14:33:24,m_0003,,
4260,u_0620,s_00874,view_movie_card,2026-08-23 14:33:43,m_0103,,
4261,u_0097,s_00875,session_start,2026-08-18 16:21:00,,,
4262,u_0097,s_00875,search,2026-08-18 16:21:09,,,
4263,u_0097,s_00875,api_request,2026-08-18 16:21:14,,3170,1
4264,u_0097,s_00875,random_pick,2026-08-18 16:21:15,,,
4265,u_0097,s_00875,view_movie_card,2026-08-18 16:21:25,m_0141,,
4266,u_0097,s_00875,view_movie_card,2026-08-18 16:21:50,m_0300,,
4267,u_0097,s_00875,view_movie_card,2026-08-18 16:22:02,m_0320,,
4268,u_0097,s_00875,view_movie_card,2026-08-18 16:22:06,m_0288,,
4269,u_0607,s_00876,session_start,2026-08-22 12:04:00,,,
4270,u_0607,s_00876,search,2026-08-22 12:04:13,,,
4271,u_0607,s_00876,api_request,2026-08-22 12:04:14,,2453,1
4272,u_0607,s_00876,view_movie_card,2026-08-22 12:04:31,m_0170,,
4273,u_0284,s_00877,session_start,2026-08-28 18:38:00,,,
4274,u_0685,s_00878,session_start,2026-08-24 22:39:00,,,
4275,u_0803,s_00879,session_start,2026-08-07 11:00:00,,,
4276,u_0803,s_00879,search,2026-08-07 11:00:05,,,
4277,u_0803,s_00879,api_request,2026-08-07 11:00:05,,1500,1
4278,u_0803,s_00879,random_pick,2026-08-07 11:00:06,,,
4279,u_0803,s_00879,view_movie_card,2026-08-07 11:00:11,m_0071,,
4280,u_0803,s_00879,view_movie_card,2026-08-07 11:00:43,m_0218,,
4281,u_0779,s_00880,session_start,2026-08-11 13:32:00,,,
4282,u_0779,s_00880,search,2026-08-11 13:32:10,,,
4283,u_0779,s_00880,api_request,2026-08-11 13:32:13,,3458,1
4284,u_0779,s_00880,view_movie_card,2026-08-11 13:32:28,m_0272,,
4285,u_0779,s_00880,add_favorite,2026-08-11 13:32:32,m_0272,,
4286,u_0779,s_00880,view_movie_card,2026-08-11 13:32:33,m_0485,,
4287,u_0861,s_00881,session_start,2026-08-09 20:09:00,,,
4288,u_0861,s_00881,search,2026-08-09 20:09:09,,,
4289,u_0861,s_00881,api_request,2026-08-09 20:09:13,,2352,1
4290,u_0861,s_00881,view_movie_card,2026-08-09 20:09:29,m_0092,,
4291,u_0861,s_00881,add_favorite,2026-08-09 20:09:35,m_0092,,
4292,u_0861,s_00881,view_movie_card,2026-08-09 20:09:51,m_0395,,
4293,u_0632,s_00882,session_start,2026-08-24 15:13:00,,,
4294,u_0632,s_00882,search,2026-08-24 15:13:05,,,
4295,u_0632,s_00882,api_request,2026-08-24 15:13:08,,387,1
4296,u_0632,s_00882,random_pick,2026-08-24 15:13:13,,,
4297,u_0632,s_00882,view_movie_card,2026-08-24 15:13:22,m_0169,,
4298,u_0632,s_00882,add_favorite,2026-08-24 15:13:28,m_0169,,
4299,u_0632,s_00882,view_movie_card,2026-08-24 15:13:34,m_0258,,
4300,u_0663,s_00883,session_start,2026-08-20 13:02:00,,,
4301,u_0663,s_00883,search,2026-08-20 13:02:09,,,
4302,u_0663,s_00883,api_request,2026-08-20 13:02:12,,8697,0
4303,u_0663,s_00883,error_shown,2026-08-20 13:02:12,,,
4304,u_0641,s_00884,session_start,2026-08-23 13:17:00,,,
4305,u_0641,s_00884,search,2026-08-23 13:17:11,,,
4306,u_0641,s_00884,api_request,2026-08-23 13:17:11,,4156,1
4307,u_0178,s_00885,session_start,2026-08-21 16:31:00,,,
4308,u_0178,s_00885,search,2026-08-21 16:31:15,,,
4309,u_0178,s_00885,api_request,2026-08-21 16:31:20,,1151,1
4310,u_0178,s_00885,view_movie_card,2026-08-21 16:31:29,m_0362,,
4311,u_0085,s_00886,session_start,2026-08-28 22:08:00,,,
4312,u_0085,s_00886,search,2026-08-28 22:08:15,,,
4313,u_0085,s_00886,api_request,2026-08-28 22:08:16,,8222,0
4314,u_0085,s_00886,error_shown,2026-08-28 22:08:16,,,
4315,u_0100,s_00887,session_start,2026-08-23 09:20:00,,,
4316,u_0100,s_00887,search,2026-08-23 09:20:06,,,
4317,u_0100,s_00887,api_request,2026-08-23 09:20:07,,436,1
4318,u_0100,s_00887,view_movie_card,2026-08-23 09:20:17,m_0464,,
4319,u_0100,s_00887,view_movie_card,2026-08-23 09:20:39,m_0265,,
4320,u_0100,s_00887,add_favorite,2026-08-23 09:20:46,m_0265,,
4321,u_0100,s_00887,view_movie_card,2026-08-23 09:21:01,m_0429,,
4322,u_0845,s_00888,session_start,2026-08-02 10:12:00,,,
4323,u_0845,s_00888,search,2026-08-02 10:12:04,,,
4324,u_0845,s_00888,api_request,2026-08-02 10:12:06,,3932,1
4325,u_0845,s_00888,view_movie_card,2026-08-02 10:12:24,m_0089,,
4326,u_0845,s_00888,view_movie_card,2026-08-02 10:12:16,m_0160,,
4327,u_0478,s_00889,session_start,2026-08-12 10:21:00,,,
4328,u_0478,s_00889,search,2026-08-12 10:21:13,,,
4329,u_0478,s_00889,api_request,2026-08-12 10:21:13,,4092,1
4330,u_0478,s_00889,random_pick,2026-08-12 10:21:14,,,
4331,u_0478,s_00889,view_movie_card,2026-08-12 10:21:23,m_0163,,
4332,u_0478,s_00889,view_movie_card,2026-08-12 10:21:23,m_0393,,
4333,u_0478,s_00889,add_favorite,2026-08-12 10:21:24,m_0393,,
4334,u_0478,s_00889,view_movie_card,2026-08-12 10:21:46,m_0327,,
4335,u_0478,s_00889,view_movie_card,2026-08-12 10:21:41,m_0450,,
4336,u_0698,s_00890,session_start,2026-08-08 13:53:00,,,
4337,u_0698,s_00890,search,2026-08-08 13:53:15,,,
4338,u_0698,s_00890,api_request,2026-08-08 13:53:16,,1387,1
4339,u_0698,s_00890,random_pick,2026-08-08 13:53:19,,,
4340,u_0698,s_00890,view_movie_card,2026-08-08 13:53:25,m_0290,,
4341,u_0698,s_00890,view_movie_card,2026-08-08 13:53:40,m_0428,,
4342,u_0698,s_00890,add_favorite,2026-08-08 13:53:44,m_0428,,
4343,u_0715,s_00891,session_start,2026-08-06 13:16:00,,,
4344,u_0715,s_00891,search,2026-08-06 13:16:03,,,
4345,u_0715,s_00891,api_request,2026-08-06 13:16:07,,3278,1
4346,u_0715,s_00891,view_movie_card,2026-08-06 13:16:17,m_0019,,
4347,u_0715,s_00891,view_movie_card,2026-08-06 13:16:41,m_0080,,
4348,u_0356,s_00892,session_start,2026-08-07 20:27:00,,,
4349,u_0356,s_00892,search,2026-08-07 20:27:12,,,
4350,u_0356,s_00892,api_request,2026-08-07 20:27:14,,4426,1
4351,u_0356,s_00892,random_pick,2026-08-07 20:27:19,,,
4352,u_0356,s_00892,view_movie_card,2026-08-07 20:27:25,m_0133,,
4353,u_0356,s_00892,add_favorite,2026-08-07 20:27:30,m_0133,,
4354,u_0356,s_00892,view_movie_card,2026-08-07 20:27:26,m_0473,,
4355,u_0356,s_00892,add_favorite,2026-08-07 20:27:29,m_0473,,
4356,u_0356,s_00892,view_movie_card,2026-08-07 20:28:14,m_0072,,
4357,u_0387,s_00893,session_start,2026-08-11 14:36:00,,,
4358,u_0387,s_00893,search,2026-08-11 14:36:02,,,
4359,u_0387,s_00893,api_request,2026-08-11 14:36:04,,3239,1
4360,u_0487,s_00894,session_start,2026-08-01 11:26:00,,,
4361,u_0487,s_00894,search,2026-08-01 11:26:12,,,
4362,u_0487,s_00894,api_request,2026-08-01 11:26:13,,3232,1
4363,u_0487,s_00894,random_pick,2026-08-01 11:26:14,,,
4364,u_0487,s_00894,view_movie_card,2026-08-01 11:26:32,m_0415,,
4365,u_0487,s_00894,view_movie_card,2026-08-01 11:26:49,m_0375,,
4366,u_0741,s_00895,session_start,2026-08-27 12:16:00,,,
4367,u_0741,s_00895,search,2026-08-27 12:16:07,,,
